Date,Close
10/2/2020,80.39
11/2/2020,79.90
12/2/2020,81.80
13/2/2020,81.22
14/2/2020,81.24
18/2/2020,79.75
19/2/2020,80.91
20/2/2020,80.08
21/2/2020,78.26
24/2/2020,74.55
25/2/2020,72.02
26/2/2020,73.16
27/2/2020,68.38
28/2/2020,68.34
2/3/2020,74.70
3/3/2020,72.33
4/3/2020,75.69
5/3/2020,73.23
6/3/2020,72.26
9/3/2020,66.54
10/3/2020,71.34
11/3/2020,68.86
12/3/2020,62.06
13/3/2020,69.49
16/3/2020,60.55
17/3/2020,63.22
18/3/2020,61.67
19/3/2020,61.20
20/3/2020,57.31
23/3/2020,56.09
24/3/2020,61.72
25/3/2020,61.38
26/3/2020,64.61
27/3/2020,61.94
30/3/2020,63.70
31/3/2020,63.57
1/4/2020,60.23
2/4/2020,61.23
3/4/2020,60.35
6/4/2020,65.62
7/4/2020,64.86
8/4/2020,66.52
9/4/2020,67.00
13/4/2020,68.31
14/4/2020,71.76
15/4/2020,71.11
16/4/2020,71.67
17/4/2020,70.70
20/4/2020,69.23
21/4/2020,67.09
22/4/2020,69.03
23/4/2020,68.76
24/4/2020,70.74
27/4/2020,70.79
28/4/2020,69.65
29/4/2020,71.93
30/4/2020,73.45
1/5/2020,72.27
4/5/2020,73.29
5/5/2020,74.39
6/5/2020,75.16
7/5/2020,75.94
8/5/2020,77.53
11/5/2020,78.75
12/5/2020,77.85
13/5/2020,76.91
14/5/2020,77.39
15/5/2020,76.93
18/5/2020,78.74
19/5/2020,78.29
20/5/2020,79.81
21/5/2020,79.21
22/5/2020,79.72
26/5/2020,79.18
27/5/2020,79.53
28/5/2020,79.56
29/5/2020,79.49
1/6/2020,80.46
2/6/2020,80.84
3/6/2020,81.28
4/6/2020,80.58
5/6/2020,82.88
8/6/2020,83.37
9/6/2020,86.00
10/6/2020,88.21
11/6/2020,83.98
12/6/2020,84.70
15/6/2020,85.75
16/6/2020,88.02
17/6/2020,87.90
18/6/2020,87.93
19/6/2020,87.43
22/6/2020,89.72
23/6/2020,91.63
24/6/2020,90.02
25/6/2020,91.21
26/6/2020,88.41
29/6/2020,90.45
30/6/2020,91.20
1/7/2020,91.03
2/7/2020,91.03
6/7/2020,93.46
7/7/2020,93.17
8/7/2020,95.34
9/7/2020,95.68
10/7/2020,95.92
13/7/2020,95.48
14/7/2020,97.06
15/7/2020,97.73
16/7/2020,96.52
17/7/2020,96.33
20/7/2020,98.36
21/7/2020,97.00
22/7/2020,97.27
23/7/2020,92.85
24/7/2020,92.62
27/7/2020,94.81
28/7/2020,93.25
29/7/2020,95.04
30/7/2020,96.19
31/7/2020,106.26
3/8/2020,108.94
4/8/2020,109.67
5/8/2020,110.06
6/8/2020,113.90
7/8/2020,111.11
10/8/2020,112.73
11/8/2020,109.38
12/8/2020,113.01
13/8/2020,115.01
14/8/2020,114.91
17/8/2020,114.61
18/8/2020,115.56
19/8/2020,115.71
20/8/2020,118.28
21/8/2020,124.37
24/8/2020,125.86
25/8/2020,124.83
26/8/2020,126.52
27/8/2020,125.01
28/8/2020,124.81
31/8/2020,129.04
1/9/2020,134.18
2/9/2020,131.40
3/9/2020,120.88
4/9/2020,120.96
8/9/2020,112.82
9/9/2020,117.32
10/9/2020,113.49
11/9/2020,112.00
14/9/2020,115.36
15/9/2020,115.54
16/9/2020,112.13
17/9/2020,110.34
18/9/2020,106.84
21/9/2020,110.08
22/9/2020,111.81
23/9/2020,107.12
24/9/2020,108.22
25/9/2020,112.28
28/9/2020,114.96
29/9/2020,114.09
30/9/2020,115.81
1/10/2020,116.79
2/10/2020,113.02
5/10/2020,116.50
6/10/2020,113.16
7/10/2020,115.08
8/10/2020,114.97
9/10/2020,116.97
12/10/2020,124.40
13/10/2020,121.10
14/10/2020,121.19
15/10/2020,120.71
16/10/2020,119.02
19/10/2020,115.98
20/10/2020,117.51
21/10/2020,116.87
22/10/2020,115.75
23/10/2020,115.04
26/10/2020,115.05
27/10/2020,116.60
28/10/2020,111.20
29/10/2020,115.32
30/10/2020,108.86
2/11/2020,108.77
3/11/2020,110.44
4/11/2020,114.95
5/11/2020,119.03
6/11/2020,118.69
9/11/2020,116.32
10/11/2020,115.97
11/11/2020,119.49
12/11/2020,119.21
13/11/2020,119.26
16/11/2020,120.30
17/11/2020,119.39
18/11/2020,118.03
19/11/2020,118.64
20/11/2020,117.34
23/11/2020,113.85
24/11/2020,115.17
25/11/2020,116.03
27/11/2020,116.59
30/11/2020,119.05
1/12/2020,122.72
2/12/2020,123.08
3/12/2020,122.94
4/12/2020,122.25
7/12/2020,123.75
8/12/2020,124.38
9/12/2020,121.78
10/12/2020,123.24
11/12/2020,122.41
14/12/2020,121.78
15/12/2020,127.88
16/12/2020,127.81
17/12/2020,128.70
18/12/2020,126.66
21/12/2020,128.23
22/12/2020,131.88
23/12/2020,130.96
24/12/2020,131.97
28/12/2020,136.69
29/12/2020,134.87
30/12/2020,133.72
31/12/2020,132.69
4/1/2021,129.41
5/1/2021,131.01
6/1/2021,126.60
7/1/2021,130.92
8/1/2021,132.05
11/1/2021,128.98
12/1/2021,128.80
13/1/2021,130.89
14/1/2021,128.91
15/1/2021,127.14
19/1/2021,127.83
20/1/2021,132.03
21/1/2021,136.87
22/1/2021,139.07
25/1/2021,142.92
26/1/2021,143.16
27/1/2021,142.06
28/1/2021,137.09
29/1/2021,131.96
1/2/2021,134.14
2/2/2021,134.99
3/2/2021,133.94
4/2/2021,137.39
5/2/2021,136.76
8/2/2021,136.91
9/2/2021,136.01
10/2/2021,135.39
11/2/2021,135.13
12/2/2021,135.37
16/2/2021,133.19
17/2/2021,130.84
18/2/2021,129.71
19/2/2021,129.87
22/2/2021,126.00
23/2/2021,125.86
24/2/2021,125.35
25/2/2021,120.99
26/2/2021,121.26
1/3/2021,127.79
2/3/2021,125.12
3/3/2021,122.06
4/3/2021,120.13
5/3/2021,121.42
8/3/2021,116.36
9/3/2021,121.09
10/3/2021,119.98
11/3/2021,121.96
12/3/2021,121.03
15/3/2021,123.99
16/3/2021,125.57
17/3/2021,124.76
18/3/2021,120.53
19/3/2021,119.99
22/3/2021,123.39
23/3/2021,122.54
24/3/2021,120.09
25/3/2021,120.59
26/3/2021,121.21
29/3/2021,121.39
30/3/2021,119.90
31/3/2021,122.15
1/4/2021,123.00
5/4/2021,125.90
6/4/2021,126.21
7/4/2021,127.90
8/4/2021,130.36
9/4/2021,133.00
12/4/2021,131.24
13/4/2021,134.43
14/4/2021,132.03
15/4/2021,134.50
16/4/2021,134.16
19/4/2021,134.84
20/4/2021,133.11
21/4/2021,133.50
22/4/2021,131.94
23/4/2021,134.32
26/4/2021,134.72
27/4/2021,134.39
28/4/2021,133.58
29/4/2021,133.48
30/4/2021,131.46
3/5/2021,132.54
4/5/2021,127.85
5/5/2021,128.10
6/5/2021,129.74
7/5/2021,130.21
10/5/2021,126.85
11/5/2021,125.91
12/5/2021,122.77
13/5/2021,124.97
14/5/2021,127.45
17/5/2021,126.27
18/5/2021,124.85
19/5/2021,124.69
20/5/2021,127.31
21/5/2021,125.43
24/5/2021,127.10
25/5/2021,126.90
26/5/2021,126.85
27/5/2021,125.28
28/5/2021,124.61
1/6/2021,124.28
2/6/2021,125.06
3/6/2021,123.54
4/6/2021,125.89
7/6/2021,125.90
8/6/2021,126.74
9/6/2021,127.13
10/6/2021,126.11
11/6/2021,127.35
14/6/2021,130.48
15/6/2021,129.64
16/6/2021,130.15
17/6/2021,131.79
18/6/2021,130.46
21/6/2021,132.30
22/6/2021,133.98
23/6/2021,133.70
24/6/2021,133.41
25/6/2021,133.11
28/6/2021,134.78
29/6/2021,136.33
30/6/2021,136.96
1/7/2021,137.27
2/7/2021,139.96
6/7/2021,142.02
7/7/2021,144.57
8/7/2021,143.24
9/7/2021,145.11
12/7/2021,144.50
13/7/2021,145.64
14/7/2021,149.15
15/7/2021,148.48
16/7/2021,146.39
19/7/2021,142.45
20/7/2021,146.15
21/7/2021,145.40
22/7/2021,146.80
23/7/2021,148.56
26/7/2021,148.99
27/7/2021,146.77
28/7/2021,144.98
29/7/2021,145.64
30/7/2021,145.86
2/8/2021,145.52
3/8/2021,147.36
4/8/2021,146.95
5/8/2021,147.06
6/8/2021,146.14
9/8/2021,146.09
10/8/2021,145.60
11/8/2021,145.86
12/8/2021,148.89
13/8/2021,149.10
16/8/2021,151.12
17/8/2021,150.19
18/8/2021,146.36
19/8/2021,146.70
20/8/2021,148.19
23/8/2021,149.71
24/8/2021,149.62
25/8/2021,148.36
26/8/2021,147.54
27/8/2021,148.60
30/8/2021,153.12
31/8/2021,151.83
1/9/2021,152.51
2/9/2021,153.65
3/9/2021,154.30
7/9/2021,156.69
8/9/2021,155.11
9/9/2021,154.07
10/9/2021,148.97
13/9/2021,149.55
14/9/2021,148.12
15/9/2021,149.03
16/9/2021,148.79
17/9/2021,146.06
20/9/2021,142.94
21/9/2021,143.43
22/9/2021,145.85
23/9/2021,146.83
24/9/2021,146.92
27/9/2021,145.37
28/9/2021,141.91
29/9/2021,142.83
30/9/2021,141.50
1/10/2021,142.65
4/10/2021,139.14
5/10/2021,141.11
6/10/2021,142.00
7/10/2021,143.29
8/10/2021,142.90
11/10/2021,142.81
12/10/2021,141.51
13/10/2021,140.91
14/10/2021,143.76
15/10/2021,144.84
18/10/2021,146.55
19/10/2021,148.76
20/10/2021,149.26
21/10/2021,149.48
22/10/2021,148.69
25/10/2021,148.64
26/10/2021,149.32
27/10/2021,148.85
28/10/2021,152.57
29/10/2021,149.80
1/11/2021,148.96
2/11/2021,150.02
3/11/2021,151.49
4/11/2021,150.96
5/11/2021,151.28
8/11/2021,150.44
9/11/2021,150.81
10/11/2021,147.92
11/11/2021,147.87
12/11/2021,149.99
15/11/2021,150.00
16/11/2021,151.00
17/11/2021,153.49
18/11/2021,157.87
19/11/2021,160.55
22/11/2021,161.02
23/11/2021,161.41
24/11/2021,161.94
26/11/2021,156.81
29/11/2021,160.24
30/11/2021,165.30
1/12/2021,164.77
2/12/2021,163.76
3/12/2021,161.84
6/12/2021,165.32
7/12/2021,171.18
8/12/2021,175.08
9/12/2021,174.56
10/12/2021,179.45
13/12/2021,175.74
14/12/2021,174.33
15/12/2021,179.30
16/12/2021,172.26
17/12/2021,171.14
20/12/2021,169.75
21/12/2021,172.99
22/12/2021,175.64
23/12/2021,176.28
27/12/2021,180.33
28/12/2021,179.29
29/12/2021,179.38
30/12/2021,178.20
31/12/2021,177.57
